"Entidade Executora";"UF";"ANO";"Valor Transferido";"Valor aquisições da agricultura familiar";"Percentual.x";"Código IBGE";"Valor transferido";"Valor aquisições agricultura familiar";"Percentual.y"
"PREF MUN DE CARAUARI";"AM";2011;354120;0;0;1301001;498040;130067,9;0,261159545418039
"PREF MUN DE CARAUBAS";"PB";2011;55560;22820,94;0,410744060475162;2504074;59392;19913,11;0,335282698006466
"PREF MUN DE CARAUBAS";"RN";2011;225720;0;0;2402303;325296;96539,37;0,29677392282721
"PREF MUN DE CARAUBAS DO PIAUI";"PI";2011;102780;0;0;2202539;204328;0;0
"PREF MUN DE CARAVELAS";"BA";2011;483540;0;0;2906907;1006652;49377,66;0,0490513702848651
"PREF MUN DE CARAZINHO";"RS";2011;429060;285435,75;0,665258355474759;4304705;590000;438564,38;0,743329457627119
"PREF MUN DE CARBONITA";"MG";2011;60540;19229,18;0,317627684175752;3113503;80100;9719,37;0,121340449438202
"PREF MUN DE CARDEAL DA SILVA";"BA";2011;163200;0;0;2907004;230092;0;0
"PREF MUN DE CARDOSO";"SP";2011;148620;16564,47;0,111455187727089;3510708;216528;72495;0,334806583906008
"PREF MUN DE CARDOSO MOREIRA";"RJ";2011;133680;43466,96;0,325156792339916;3301157;151680;47149;0,310845200421941
"PREF MUN DE CAREACU";"MG";2011;40680;12246,32;0,301040314650934;3113602;50740;15149,19;0,298565037445802
"PREF MUN DE CAREIRO";"AM";2011;296208;13316,85;0,044957766164317;1301100;344250;54216,55;0,157491793754539
"PREF MUN DE CAREIRO DA VARZEA";"AM";2011;251340;0;0;1301159;480220;0;0
"PREF MUN DE CARIACICA";"ES";2011;3102300;546764,27;0,176244808690327;3201308;3739880;940752,36;0,251546135170112
"PREF MUN DE CARIDADE";"CE";2011;268980;0;0;2303006;510620;30349;0,0594355881085739
"PREF MUN DE CARIDADE DO PIAUI";"PI";2011;114240;33873,97;0,296515843837535;2202554;159570;43064,5;0,269878423262518
"PREF MUN DE CARINHANHA";"BA";2011;502860;0;0;2907103;1020302,4;385254,51;0,377588556098663
"PREF MUN DE CARIRA";"SE";NA;NA;NA;NA;2801405;356432;0;0
"PREF MUN DE CARIRE";"CE";2011;271260;0;0;2303105;268308,8;91420,62;0,340729115109158
"PREF MUN DE CARIRI DO TOCANTINS";"TO";2011;39600;0;0;1703867;14748;0;0
"PREF MUN DE CARIRIACU";"CE";2011;477180;0;0;2303204;608412;84748,58;0,139294721340145
"PREF MUN DE CARIUS";"CE";2011;274440;53292,38;0,194185905844629;2303303;374389,6;83696,8;0,223555355170122
"PREF MUN DE CARLINDA";"MT";2011;105540;0;0;5102793;113040;0;0
"PREF MUN DE CARLOPOLIS";"PR";2011;93600;0;0;4104709;121520;30973;0,254879855167874
"PREF MUN DE CARLOS BARBOSA";"RS";2011;120600;0;0;4304804;182300;0;0
"PREF MUN DE CARLOS GOMES";"RS";2011;7860;2386,57;0,303634860050891;4304853;8980;3365,33;0,374758351893096
"PREF MUN DE CARMESIA";"MG";2011;33780;7392,52;0,218843102427472;3113800;38480;12239,15;0,318065228690229
"PREF MUN DE CARMO";"RJ";2011;130800;0;0;3301207;134944;29600;0,219350248992175
"PREF MUN DE CARMO DA CACHOEIRA";"MG";2011;116520;44959,83;0,385855046343975;3113909;154960;76425,58;0,49319553433144
"PREF MUN DE CARMO DA MATA";"MG";2011;67500;0;0;3114006;71460;15515,84;0,217126224461237
"PREF MUN DE CARMO DE MINAS";"MG";2011;90900;926,25;0,0101897689768977;3114105;100640;4668,62;0,0463893084260731
"PREF MUN DE CARMO DO CAJURU";"MG";2011;124620;23132,62;0,18562526079281;3114204;139780;40931,19;0,292825797682072
"PREF MUN DE CARMO DO PARANAIBA";"MG";2011;155880;14349,6;0,0920554272517321;3114303;192040;32811,95;0,170859977088107
"PREF MUN DE CARMO DO RIO CLARO";"MG";2011;112080;796,58;0,00710724482512491;3114402;140240;26447,24;0,188585567598403
"PREF MUN DE CARMO DO RIO VERDE";"GO";2011;62100;6660;0,107246376811594;5205000;70860;9256,7;0,130633643804685
"PREF MUN DE CARMOLANDIA";"TO";2011;37380;0;0;1703883;44800;0;0
"PREF MUN DE CARMOPOLIS";"SE";2011;222300;0;0;2801504;253544;98502,21;0,388501443536428
"PREF MUN DE CARMOPOLIS DE MINAS";"MG";2011;111060;0;0;3114501;137480;39354,5;0,286256182717486
"PREF MUN DE CARNAIBA";"PE";2011;313860;0;0;2603900;590160;50126,17;0,0849365765216212
"PREF MUN DE CARNAUBA DOS DANTAS";"RN";2011;73140;12022,61;0,16437804211102;2402402;153932;22311,3;0,144942572044799
"PREF MUN DE CARNAUBAIS";"RN";2011;145440;39351,3;0,270567244224422;2402501;163440;20431,51;0,125009238864415
"PREF MUN DE CARNAUBAL";"CE";2011;253860;102574,38;0,404058851335382;2303402;333120;152930,8;0,459086215177714
"PREF MUN DE CARNAUBEIRA DA PENHA";"PE";2011;154740;0;0;2603926;157938;0;0
"PREF MUN DE CARNEIRINHO";"MG";2011;64500;19628,6;0,304319379844961;3114550;63540;12270,5;0,19311457349701
"PREF MUN DE CARNEIROS";"AL";NA;NA;NA;NA;2701803;186700;0;0
"PREF MUN DE CAROEBE";"RR";2011;44316;0;0;1400233;84960;18173,5;0,213906544256121
"PREF MUN DE CAROLINA";"MA";2011;335580;93030;0,277221526908636;2102804;434920;256502,57;0,589769543824152
"PREF MUN DE CARPINA";"PE";2011;570960;0;0;2604007;740736;87140;0,117639752894419
"PREF MUN DE CARRANCAS";"MG";2011;24660;3184,39;0,129131792376318;3114600;28242;9685,94;0,342962254797819
"PREF MUN DE CARRAPATEIRA";"PB";2011;28320;0;0;2504108;43940;18269,8;0,415789713245335
"PREF MUN DE CARRASCO BONITO";"TO";NA;NA;NA;NA;1703891;104196;13835,01;0,132778705516527
"PREF MUN DE CARUARU";"PE";2011;2681880;334754,83;0,124820957686399;2604106;3969848;1279136,89;0,32221306458081
"PREF MUN DE CARUTAPERA";"MA";2011;419760;14268,8;0,0339927577663427;2102903;688032;29942,5;0,0435190514394679
"PREF MUN DE CARVALHOPOLIS";"MG";2011;45000;14150,44;0,314454222222222;3114709;48920;18533,9;0,37886140637776
"PREF MUN DE CARVALHOS";"MG";2011;24780;0;0;3114808;22700;0;0
"PREF MUN DE CASA BRANCA";"SP";2011;427260;0;0;3510807;595060;7862;0,0132121130642288
"PREF MUN DE CASA GRANDE";"MG";2011;27540;0;0;3114907;25720;0;0
"PREF MUN DE CASA NOVA";"BA";2011;1057200;259439,31;0,245402298524404;2907202;1592792;249330,9;0,156537011737879
"PREF MUN DE CASCA";"RS";2011;107280;45803,6;0,426953765846383;4304903;137400;94750,13;0,689593377001456
"PREF MUN DE CASCALHO RICO";"MG";2011;32460;0;0;3115003;35200;0;0
"PREF MUN DE CASCAVEL";"CE";2011;933720;0;0;2303501;1272940;47936,7;0,0376582556915487
"PREF MUN DE CASCAVEL";"PR";2011;1668240;636045,69;0,381267497482377;4104808;2810852;798124,8;0,283944085280904
"PREF MUN DE CASEARA";"TO";2011;42180;0;0;1703909;62176;13870,63;0,223086560730829
"PREF MUN DE CASEIROS";"RS";2011;22560;8987,26;0,398371453900709;4304952;24940;8609,4;0,345204490777867
"PREF MUN DE CASIMIRO DE ABREU";"RJ";2011;397020;45429,3;0,114425721626115;3301306;459654;204080,55;0,443987325248992
"PREF MUN DE CASINHAS";"PE";2011;202200;0;0;2604155;340500;46047,54;0,135235066079295
"PREF MUN DE CASSERENGUE";"PB";2011;92928;0;0;2504157;120900;50429;0,417113316790736
"PREF MUN DE CASSIA";"MG";2011;123132;48848,76;0,396718643407075;3115102;173560;64853,6;0,373666743489283
"PREF MUN DE CASSIA DOS COQUEIROS";"SP";2011;51120;0;0;3510906;54400;0;0
"PREF MUN DE CASSILANDIA";"MS";2011;193020;0;0;5002902;297392;129822,29;0,436535918921827
"PREF MUN DE CASTANHAL";"PA";2011;3170040;204261,15;0,0644348809478745;1502400;3809348;770914,18;0,202374311824491
"PREF MUN DE CASTANHEIRA";"MT";2011;52800;15768,7;0,298649621212121;5102850;59260;17786;0,300134998312521
"PREF MUN DE CASTANHEIRAS";"RO";2011;31740;10230;0,322306238185255;1100908;32580;4649;0,142694904849601
"PREF MUN DE CASTELANDIA";"GO";2011;28440;0;0;5205059;38560;4888,55;0,126777748962656
"PREF MUN DE CASTELO";"ES";2011;361020;10855;0,0300675862833084;3201407;627640;132806,59;0,211596759288764
"PREF MUN DE CASTELO DO PIAUI";"PI";2011;268440;56725,73;0,211316234540307;2202604;405192;132500,63;0,327007023830678
"PREF MUN DE CASTILHO";"SP";2011;257640;0;0;3511003;311340;0;0
"PREF MUN DE CASTRO";"PR";2011;544860;139165,72;0,255415556289689;4104907;782500;190516,86;0,243472025559105
"PREF MUN DE CASTRO ALVES";"BA";2011;498960;95388,8;0,191175244508578;2907301;555744;36434,25;0,0655594122473657
"PREF MUN DE CATAGUASES";"MG";2011;435180;134844;0,309857989797325;3115300;603232;201866,6;0,334641729881704
"PREF MUN DE CATALAO";"GO";2011;484560;0;0;5205109;762600;397916;0,521788617886179
"PREF MUN DE CATANDUVA";"SP";2011;1353180;380438,84;0,281144297137114;3511102;1757900;527154,12;0,299877194379658
"PREF MUN DE CATANDUVAS";"PR";2011;69444;30298,44;0,436300328322101;4105003;105400;29550;0,280360531309298
"PREF MUN DE CATANDUVAS";"SC";2011;60420;27237,6;0,450804369414101;4204004;102680;50970,55;0,496401928320997
"PREF MUN DE CATARINA";"CE";2011;167340;0;0;2303600;217500;110228;0,506795402298851
"PREF MUN DE CATAS ALTAS";"MG";2011;32928;13374,51;0,406174380466472;3115359;41880;31942,38;0,762712034383954
"PREF MUN DE CATAS ALTAS DA NORUEGA";"MG";2011;9264;0;0;3115409;8040;3237,8;0,40271144278607
"PREF MUN DE CATENDE";"PE";2011;504720;0;0;2604205;719046;201172,3;0,279776676318344
"PREF MUN DE CATIGUA";"SP";2011;89220;0;0;3511201;105340;0;0
"PREF MUN DE CATINGUEIRA";"PB";NA;NA;NA;NA;2504207;23440;0;0
"PREF MUN DE CATOLANDIA";"BA";NA;NA;NA;NA;2907400;51380;15444,52;0,300594005449591
"PREF MUN DE CATOLE DO ROCHA";"PB";2011;241020;0;0;2504306;321780;15569;0,048383989060849
"PREF MUN DE CATU";"BA";2011;472380;276847,38;0,586069223929887;2907509;505300;29372,64;0,058129111418959
"PREF MUN DE CATUIPE";"RS";2011;123780;0;0;4305009;176360;35343,28;0,200404173281923
"PREF MUN DE CATUJI";"MG";2011;69960;25999,99;0,371640794739851;3115458;78380;24959,76;0,31844552181679
"PREF MUN DE CATUNDA";"CE";2011;227040;65797,12;0,289804087385483;2303659;294300;57458,7;0,195238532110092
"PREF MUN DE CATURAI";"GO";2011;28260;0;0;5205208;25984;4204;0,161791871921182
"PREF MUN DE CATURAMA";"BA";2011;114960;38774,9;0,337290361864997;2907558;152540;48202;0,315995804379179
"PREF MUN DE CATURITE";"PB";2011;59700;0;0;2504355;65780;19323,5;0,293759501368197
"PREF MUN DE CATUTI";"MG";2011;50220;11689,5;0,232765830346475;3115474;54990;6584,5;0,119739952718676
"PREF MUN DE CAUCAIA";"CE";2011;5123460;0;0;2303709;6363682;424840,54;0,0667601775198698
"PREF MUN DE CAVALCANTE";"GO";2011;123000;0;0;5205307;53034;3817;0,0719726967605687
"PREF MUN DE CAXAMBU";"MG";2011;154866;15054,47;0,0972096522154637;3115508;172620;81618,83;0,472823716834666
"PREF MUN DE CAXAMBU DO SUL";"SC";2011;27900;0;0;4204103;30180;20670,2;0,684897282968854
"PREF MUN DE CAXIAS";"MA";2011;3060984;0;0;2103000;3634170,4;508213,75;0,139843126233156
"PREF MUN DE CAXIAS DO SUL";"RS";2011;2481360;0;0;4305108;2946640;2000203,04;0,678808079711129
"PREF MUN DE CAXINGO";"PI";2011;110040;0;0;2202653;132912;0;0
"PREF MUN DE CEARA-MIRIM";"RN";2011;806820;0;0;2402600;1387704;395513,16;0,285012625170786
"PREF MUN DE CEDRAL";"MA";NA;NA;NA;NA;2103109;140688;20991,5;0,149206044580917
"PREF MUN DE CEDRAL";"SP";2011;102240;1396,9;0,0136629499217527;3511300;112824;0;0
"PREF MUN DE CEDRO";"CE";2011;368220;32152,8;0,0873195372331758;2303808;463297,6;65872,5;0,142181828699307
"PREF MUN DE CEDRO";"PE";2011;126480;4889,02;0,0386544908285895;2604304;183860;26381;0,143484172740128
"PREF MUN DE CEDRO DE SAO JOAO";"SE";2011;33912;4836,8;0,142627978296768;2801603;34960;8633,9;0,246965102974828
"PREF MUN DE CEDRO DO ABAETE";"MG";2011;8532;1542,5;0,180789967182372;3115607;2692;0;0
"PREF MUN DE CELSO RAMOS";"SC";2011;20700;4190,02;0,202416425120773;4204152;35420;6180,15;0,174481931112366
"PREF MUN DE CENTENARIO";"RS";2011;8640;3001,28;0,34737037037037;4305116;12780;3721,39;0,291188575899843
"PREF MUN DE CENTENARIO";"TO";NA;NA;NA;NA;1704105;33840;0;0
"PREF MUN DE CENTENARIO DO SUL";"PR";2011;70260;0;0;4105102;104920;30218,83;0,288017823103317
"PREF MUN DE CENTRAL";"BA";2011;233160;0;0;2907608;226500;38705,34;0,170884503311258
"PREF MUN DE CENTRAL DE MINAS";"MG";2011;23472;0;0;3115706;35940;0;0
"PREF MUN DE CENTRAL DO MARANHAO";"MA";NA;NA;NA;NA;2103125;213520;32049,5;0,150100693143499
"PREF MUN DE CENTRALINA";"MG";2011;66780;0;0;3115805;87540;0;0
"PREF MUN DE CENTRO DO GUILHERME";"MA";2011;252900;0;0;2103158;259640;83561,5;0,321836003697427
"PREF MUN DE CENTRO NOVO DO MARANHAO";"MA";2011;428160;0;0;2103174;377662,4;128469,5;0,340170215515233
"PREF MUN DE CEREJEIRAS";"RO";2011;121800;0;0;1100056;134160;27552,32;0,205369111508646
"PREF MUN DE CERES";"GO";2011;145800;55791,25;0,382656035665295;5205406;189000;118390,09;0,626402592592593
"PREF MUN DE CERQUEIRA CESAR";"SP";2011;260880;58480,34;0,224165670039865;3511409;336360;112162;0,333458199548103
"PREF MUN DE CERQUILHO";"SP";2011;524040;19744,43;0,0376773337913136;3511508;646400;182896,8;0,282946782178218
"PREF MUN DE CERRITO";"RS";2011;44220;35635,62;0,805871099050204;4305124;51060;46958;0,919663141402272
"PREF MUN DE CERRO AZUL";"PR";2011;142500;18556,44;0,130220631578947;4105201;149872;90934,11;0,606745155866339
"PREF MUN DE CERRO BRANCO";"RS";2011;42840;22668,23;0,529137021475257;4305132;42860;14465,8;0,337512832477835
"PREF MUN DE CERRO CORA";"RN";2011;144840;58465,5;0,403655758077879;2402709;202584;0;0
"PREF MUN DE CERRO GRANDE";"RS";2011;16020;7322,28;0,457071161048689;4305157;18560;8116,63;0,437318426724138
"PREF MUN DE CERRO GRANDE DO SUL";"RS";2011;145518;36724,77;0,2523726961613;4305173;164984;54468,29;0,330142862338166
"PREF MUN DE CERRO LARGO";"RS";2011;50040;17137,2;0,342470023980815;4305207;65440;39899,4;0,609709657701711
"PREF MUN DE CERRO NEGRO";"SC";2011;22440;8519,09;0,379638591800357;4204178;28566;5697,24;0,199441293845831
"PREF MUN DE CESARIO LANGE";"SP";2011;227700;75124,03;0,329925472112429;3511607;287720;91,88;0,000319338245516474
"PREF MUN DE CEU AZUL";"PR";2011;102600;16509,4;0,160910331384016;4105300;135340;46682,54;0,344927885325846
"PREF MUN DE CEZARINA";"GO";2011;47400;4200;0,0886075949367089;5205455;72764;6184;0,0849870815238305
"PREF MUN DE CHA DE ALEGRIA";"PE";2011;189660;61678,64;0,325206369292418;2604403;251540;63567,45;0,252713087381729
"PREF MUN DE CHA GRANDE";"PE";2011;353760;0;0;2604502;378640;63135,8;0,166743608704838
"PREF MUN DE CHA PRETA";"AL";2011;123300;23912;0,193933495539335;2701902;148256;44968,57;0,303317032700194
"PREF MUN DE CHACARA";"MG";2011;37920;9731,49;0,256632120253165;3115904;40740;12825,6;0,314815905743741
"PREF MUN DE CHALE";"MG";2011;21120;0;0;3116001;31020;0;0
"PREF MUN DE CHAPADA";"RS";2011;56940;13189,47;0,23163804004215;4305306;71180;28813,9;0,404803315538073
"PREF MUN DE CHAPADA DA NATIVIDADE";"TO";2011;49680;602,6;0,0121296296296296;1705102;46640;0;0
"PREF MUN DE CHAPADA DE AREIA";"TO";2011;17040;792,8;0,0465258215962441;1704600;33340;0;0
"PREF MUN DE CHAPADA DO NORTE";"MG";2011;102186;41321,75;0,404377801264361;3116100;181300;32482,65;0,179165195808053
"PREF MUN DE CHAPADA DOS GUIMARAES";"MT";2011;175620;34776,4;0,198020726568728;5103007;338872;79851,83;0,235640094194858
"PREF MUN DE CHAPADA GAUCHA";"MG";2011;96420;35164,11;0,364697261978843;3116159;117980;38407,23;0,325540176301068
"PREF MUN DE CHAPADAO DO CEU";"GO";2011;87900;0;0;5205471;175320;0;0
"PREF MUN DE CHAPADAO DO LAGEADO";"SC";2011;26040;10860,17;0,417057219662058;4204194;29776;13116,32;0,440499731327243
"PREF MUN DE CHAPADAO DO SUL";"MS";2011;232380;0;0;5002951;325280;5440,62;0,016725959173635
"PREF MUN DE CHAPADINHA";"MA";2011;1010880;0;0;2103208;1447996;346726,87;0,239452919759447
"PREF MUN DE CHAPECO";"SC";2011;1750140;0;0;4204202;2373642,4;590397,43;0,248730571209884
"PREF MUN DE CHARQUEADA";"SP";2011;211320;0;0;3511706;312500;0;0
"PREF MUN DE CHARQUEADAS";"RS";2011;421680;192201,28;0,455798899639537;4305355;560604;141014,37;0,251540071066207
"PREF MUN DE CHARRUA";"RS";2011;57990;4784,45;0,0825047421969305;4305371;70348;29851,13;0,424335162335816
"PREF MUN DE CHAVAL";"CE";2011;233640;0;0;2303907;234054;302838,9;1,29388474454613
"PREF MUN DE CHAVANTES";"SP";2011;170940;12659,8;0,074059904059904;3557204;179280;49506,8;0,276142347166444
"PREF MUN DE CHAVES";"PA";2011;382500;0;0;1502509;552295,2;0;0
"PREF MUN DE CHIADOR";"MG";2011;31200;0;0;3116209;20244;9068,2;0,44794507014424
"PREF MUN DE CHIAPETA";"RS";2011;30120;0;0;4305405;36060;5489,87;0,152242651136994
"PREF MUN DE CHOPINZINHO";"PR";2011;140160;90411,11;0,645056435502283;4105409;385808;93064,64;0,241220088748808
"PREF MUN DE CHORO";"CE";2011;246780;0;0;2303931;358112;90456;0,252591368063623
"PREF MUN DE CHOROZINHO";"CE";2011;337320;160560;0,475987193169691;2303956;391844;124009,95;0,31647785853554
"PREF MUN DE CHORROCHO";"BA";2011;158280;41000;0,259034622188527;2907707;331796;101430,28;0,305700731774946
"PREF MUN DE CHUI";"RS";2011;71760;6411,19;0,0893421125975474;4305439;95460;6912;0,0724072910119422
"PREF MUN DE CHUPINGUAIA";"RO";2011;110460;0;0;1100924;191700;0;0
"PREF MUN DE CHUVISCA";"RS";2011;48480;15774,34;0,325378300330033;4305447;46440;10033,69;0,21605706287683
"PREF MUN DE CIANORTE";"PR";2011;406260;121805,59;0,299821764387338;4105508;582820;171547,19;0,294339916269174
"PREF MUN DE CICERO DANTAS";"BA";2011;439980;0;0;2907806;744518,4;147124,75;0,197610629905184
"PREF MUN DE CIDADE GAUCHA";"PR";2011;93000;9568;0,102881720430108;4105607;123200;0;0
"PREF MUN DE CIDADE OCIDENTAL";"GO";2011;648540;0;0;5205497;830220,4;0;0
"PREF MUN DE CIDELANDIA";"MA";2011;178944;53682,2;0,299994411659514;2103257;391456;61392,5;0,156831163655685
"PREF MUN DE CIDREIRA";"RS";2011;114360;0;0;4305454;138600;33526,98;0,241897402597403
"PREF MUN DE CIPO";"BA";2011;252180;35835,3;0,142102069950036;2907905;298144;78042;0,261759418267683
"PREF MUN DE CIPOTANEA";"MG";2011;21120;13089,5;0,619767992424242;3116308;20300;11213,4;0,552384236453202
"PREF MUN DE CIRIACO";"RS";NA;NA;NA;NA;4305504;22860;9223,06;0,403458442694663
"PREF MUN DE CLARAVAL";"MG";2011;42688,4;0;0;3116407;37026;7174,48;0,193768703073516
"PREF MUN DE CLARO DOS POCOES";"MG";2011;48360;0;0;3116506;99696;3682,59;0,0369381921039961
"PREF MUN DE CLAUDIA";"MT";2011;120840;0;0;5103056;138280;0;0
"PREF MUN DE CLAUDIO";"MG";2011;223620;41397,66;0,185125033539039;3116605;283460;94564,03;0,333606258378607
"PREF MUN DE CLEMENTINA";"SP";2011;109500;18000;0,164383561643836;3511904;133140;37131,14;0,278887937509389
"PREF MUN DE CLEVELANDIA";"PR";2011;126420;44113,78;0,348946211042557;4105706;181600;92830,86;0,511183149779736
"PREF MUN DE COARACI";"BA";2011;507540;29116,1;0,0573671040706151;2908002;534320;684;0,00128013175625094
"PREF MUN DE COARI";"AM";NA;NA;NA;NA;1301209;906120;0;0
"PREF MUN DE COCAL";"PI";2011;323460;0;0;2202703;317740;18087,75;0,0569262604645307
"PREF MUN DE COCAL DE TELHA";"PI";2011;83520;0;0;2202711;82908;0;0
"PREF MUN DE COCAL DO SUL";"SC";2011;108780;48691,46;0,447614083471226;4204251;168300;89283,23;0,530500475341652
"PREF MUN DE COCAL DOS ALVES";"PI";2011;97980;0;0;2202729;104140;0;0
"PREF MUN DE COCALINHO";"MT";2011;51960;5407,71;0,104074480369515;5103106;64080;14264,16;0,22259925093633
"PREF MUN DE COCALZINHO DE GOIAS";"GO";2011;200340;0;0;5205513;273948;77679,35;0,283555090747149
"PREF MUN DE COCOS";"BA";2011;277260;0;0;2908101;286220;7382,11;0,0257917336314723
"PREF MUN DE CODAJAS";"AM";NA;NA;NA;NA;1301308;67416;0;0
"PREF MUN DE CODO";"MA";2011;3087480;0;0;2103307;3108104;771772,3;0,248309676896269
"PREF MUN DE COELHO NETO";"MA";2011;922200;0;0;2103406;1147164;0;0
"PREF MUN DE COIMBRA";"MG";2011;52320;22088,79;0,422186353211009;3116704;50000;16849,42;0,3369884
"PREF MUN DE COITE DO NOIA";"AL";2011;183840;0;0;2702009;220540;58734,6;0,266321755690578
"PREF MUN DE COIVARAS";"PI";2011;71640;0;0;2202737;111000;0;0
"PREF MUN DE COLARES";"PA";NA;NA;NA;NA;1502608;251658;42685,19;0,1696158675663
"PREF MUN DE COLATINA";"ES";2011;1112580;0;0;3201506;1447580;487752,02;0,336943049779632
"PREF MUN DE COLIDER";"MT";2011;205560;79370,15;0,386116705584744;5103205;301872;98825,76;0,327376371442201
"PREF MUN DE COLINA";"SP";2011;242880;0;0;3512001;231658;373192,01;1,61096102875791
"PREF MUN DE COLINAS";"MA";2011;493080;0;0;2103505;743754;27915,6;0,0375333779717487
"PREF MUN DE COLINAS";"RS";2011;23280;7762,44;0,333438144329897;4305587;38692;16242,51;0,419789879044764
"PREF MUN DE COLINAS DO SUL";"GO";2011;34980;0;0;5205521;64992;0;0
"PREF MUN DE COLINAS DO TOCANTINS";"TO";2011;367584;32928,47;0,0895808032993819;1705508;383980;93432,23;0,243325772175634
"PREF MUN DE COLMEIA";"TO";2011;40080;795;0,0198353293413174;1716703;68970;17021;0,246788458750181
"PREF MUN DE COLNIZA";"MT";2011;335820;51392,14;0,153034780537193;5103254;469040;171056,4;0,364694695548354
"PREF MUN DE COLOMBIA";"SP";2011;119124;0;0;3512100;185500;66880,81;0,360543450134771
"PREF MUN DE COLOMBO";"PR";2011;1738920;325314,06;0,187078220964737;4105805;2419148;522994,94;0,216189724646859
"PREF MUN DE COLONIA DO GURGUEIA";"PI";2011;112920;36006,45;0,318866896918172;2202752;181212;57036,9;0,314752334282498
"PREF MUN DE COLONIA DO PIAUI";"PI";2011;102840;0;0;2202778;182580;4464;0,0244495563588564
"PREF MUN DE COLONIA LEOPOLDINA";"AL";2011;323160;72380,42;0,223977039237529;2702108;379120;105858;0,279220299641275
"PREF MUN DE COLORADO";"PR";2011;138360;40827;0,295078057241977;4105904;212944;50327,95;0,236343592681644
"PREF MUN DE COLORADO";"RS";2011;20340;3415,8;0,167935103244838;4305603;31820;12461,47;0,391623821495915
"PREF MUN DE COLORADO DO OESTE";"RO";2011;77220;2787,9;0,0361033411033411;1100064;100300;28755,8;0,286697906281157
"PREF MUN DE COLUNA";"MG";2011;55740;660;0,0118406889128095;3116803;60140;1035;0,0172098436980379
"PREF MUN DE COMBINADO";"TO";2011;29700;4225,4;0,14226936026936;1705557;71464;71748,03;1,00397444867346
"PREF MUN DE COMENDADOR GOMES";"MG";2011;27300;7053,61;0,258373992673993;3116902;33740;15782,53;0,467769116775341
"PREF MUN DE COMENDADOR LEVY GASPARIAN";"RJ";2011;86832;0;0;3300951;121520;23902,27;0,196694124423963
"PREF MUN DE COMERCINHO";"MG";2011;80700;9104,72;0,112821809169765;3117009;42716;24209,69;0,56675929394138
"PREF MUN DE COMODORO";"MT";2011;240960;0;0;5103304;250960;32035,83;0,127653131973223
"PREF MUN DE CONCEICAO";"PB";2011;138780;788,34;0,00568050151318634;2504405;154360;0;0
"PREF MUN DE CONCEICAO DA APARECIDA";"MG";2011;75960;23890,78;0,314517904160084;3117108;95328;27365,94;0,287071374622356
"PREF MUN DE CONCEICAO DA BARRA";"ES";2011;453840;169209,42;0,372839370703332;3201605;627340;233091,17;0,37155477093761
"PREF MUN DE CONCEICAO DA BARRA DE MINAS";"MG";2011;25980;0;0;3115201;22880;7295,04;0,318839160839161
